,hdd_ssd,rpm0/read1,cache0/write1,PRICE
776,1,350.0,350.0,3780.0
777,1,350.0,350.0,3780.0
778,1,560.0,310.0,3892.0
779,1,350.0,60.0,3980.0
780,1,560.0,460.0,4049.0
781,1,500.0,450.0,4054.0
782,1,560.0,310.0,4138.0
783,1,560.0,460.0,4180.0
784,1,430.0,430.0,4280.0
785,1,560.0,300.0,4303.0
786,1,300.0,200.0,4416.0
787,1,300.0,200.0,4416.0
788,1,340.0,320.0,4418.0
789,1,550.0,500.0,4441.0
790,1,546.0,182.0,4549.0
791,1,110.0,45.0,4730.0
792,1,400.0,380.0,4780.0
793,1,520.0,500.0,4793.0
794,1,400.0,390.0,4880.0
795,1,500.0,410.0,4940.0
796,1,530.0,460.0,4978.0
797,1,530.0,460.0,4979.0
798,1,520.0,460.0,4980.0
799,1,550.0,440.0,4982.0
800,1,520.0,500.0,5171.0
801,1,270.0,95.0,5350.0
802,1,1850.0,950.0,5377.0
803,1,550.0,500.0,5380.0
804,1,400.0,320.0,5525.0
805,1,400.0,320.0,5556.0
806,1,520.0,320.0,5565.0
807,1,560.0,520.0,5740.0
808,1,550.0,520.0,5775.0
809,1,530.0,470.0,5780.0
810,1,500.0,280.0,5820.0
811,1,550.0,410.0,6138.0
812,1,570.0,470.0,6195.0
813,1,540.0,520.0,6217.0
814,1,550.0,520.0,6379.0
815,1,555.0,500.0,6379.0
816,1,560.0,460.0,6396.0
817,1,560.0,510.0,6402.0
818,1,555.0,540.0,6480.0
819,1,560.0,300.0,6525.0
820,1,490.0,460.0,6854.0
821,1,370.0,200.0,6980.0
822,1,550.0,170.0,6980.0
823,1,750.0,700.0,6980.0
824,1,1570.0,540.0,7003.0
825,1,550.0,500.0,7018.0
826,1,520.0,500.0,7044.0
827,1,470.0,450.0,7150.0
828,1,560.0,520.0,7280.0
829,1,430.0,400.0,7309.0
830,1,430.0,400.0,7309.0
831,1,560.0,310.0,7582.0
832,1,570.0,490.0,7618.0
833,1,550.0,530.0,7670.0
834,1,540.0,190.0,7700.0
835,1,415.0,340.0,7770.0
836,1,400.0,390.0,7880.0
837,1,400.0,400.0,7980.0
838,1,530.0,500.0,7980.0
839,1,450.0,450.0,7980.0
840,1,3000.0,1000.0,7980.0
841,1,570.0,470.0,8088.0
842,1,550.0,510.0,8143.0
843,1,550.0,490.0,8195.0
844,1,500.0,280.0,8200.0
845,1,530.0,460.0,8378.0
846,1,520.0,460.0,8380.0
847,1,500.0,450.0,8456.0
848,1,400.0,400.0,8480.0
849,1,560.0,520.0,8480.0
850,1,400.0,400.0,8500.0
851,1,2000.0,1100.0,8513.0
852,1,450.0,440.0,8580.0
853,1,530.0,460.0,8699.0
854,1,430.0,400.0,8770.0
855,1,421.6,370.0,8772.0
856,1,560.0,500.0,8780.0
857,1,400.0,320.0,8798.0
858,1,400.0,300.0,8980.0
859,1,538.0,491.0,9020.0
860,1,770.0,450.0,9069.0
861,1,550.0,480.0,9074.0
862,1,560.0,510.0,9116.0
863,1,800.0,700.0,9183.0
864,1,2000.0,1200.0,9210.0
865,1,560.0,520.0,9328.0
866,1,550.0,490.0,9350.0
867,1,550.0,520.0,9368.0
868,1,550.0,520.0,9391.0
869,1,1900.0,950.0,9460.0
870,1,1050.0,950.0,9480.0
871,1,540.0,490.0,9548.0
872,1,560.0,510.0,9570.0
873,1,3200.0,1100.0,9655.0
874,1,530.0,440.0,9680.0
875,1,1050.0,930.0,9700.0
876,1,500.0,480.0,9800.0
877,1,530.0,420.0,9878.0
878,1,1500.0,900.0,9900.0
879,1,415.0,340.0,9929.0
880,1,555.0,500.0,9949.0
881,1,560.0,520.0,9971.0
882,1,550.0,520.0,10104.0
883,1,560.0,520.0,10160.0
884,1,540.0,540.0,10192.0
885,1,520.0,200.0,10280.0
886,1,550.0,500.0,10439.0
887,1,550.0,400.0,10463.0
888,1,560.0,490.0,10480.0
889,1,560.0,310.0,10535.0
890,1,550.0,500.0,10731.0
891,1,400.0,400.0,10780.0
892,1,550.0,500.0,10800.0
893,1,560.0,160.0,10807.0
894,1,550.0,400.0,10910.0
895,1,560.0,480.0,11070.0
896,1,550.0,340.0,11180.0
897,1,560.0,520.0,11675.0
898,1,550.0,520.0,11705.0
899,1,370.0,200.0,11732.0
900,1,950.0,900.0,11800.0
901,1,430.0,410.0,11810.0
902,1,430.0,410.0,11810.0
903,1,560.0,460.0,11970.0
904,1,540.0,500.0,11980.0
905,1,3400.0,2000.0,12480.0
906,1,450.0,450.0,12660.0
907,1,540.0,500.0,12780.0
908,1,400.0,400.0,12780.0
909,1,950.0,550.0,12800.0
910,1,560.0,510.0,12903.0
911,1,530.0,460.0,12980.0
912,1,750.0,700.0,12980.0
913,1,430.0,400.0,13170.0
914,1,550.0,480.0,13280.0
915,1,560.0,500.0,13375.0
916,1,560.0,480.0,13398.0
917,1,1450.0,640.0,13640.0
918,1,380.0,340.0,13824.0
919,1,3430.0,2230.0,13919.0
920,1,530.0,460.0,13950.0
921,1,560.0,310.0,13980.0
922,1,3500.0,2350.0,14080.0
923,1,500.0,450.0,14239.0
924,1,550.0,490.0,14410.0
925,1,560.0,500.0,14480.0
926,1,550.0,500.0,14569.0
927,1,400.0,400.0,14690.0
928,1,1850.0,570.0,14778.0
929,1,2000.0,1100.0,14800.0
930,1,570.0,460.0,14800.0
931,1,2200.0,2000.0,14904.0
932,1,570.0,460.0,14980.0
933,1,570.0,460.0,14980.0
934,1,530.0,510.0,15055.0
935,1,400.0,320.0,15382.0
936,1,550.0,500.0,15405.0
937,1,415.0,365.0,15636.0
938,1,500.0,450.0,15800.0
939,1,430.0,430.0,15800.0
940,1,560.0,520.0,15800.0
941,1,410.0,400.0,15850.0
942,1,560.0,510.0,16310.0
943,1,410.0,400.0,17060.0
944,1,2650.0,1450.0,17073.0
945,1,560.0,520.0,17110.0
946,1,500.0,280.0,17130.0
947,1,520.0,400.0,17280.0
948,1,3200.0,1700.0,17295.0
949,1,550.0,520.0,17315.0
950,1,550.0,520.0,17315.0
951,1,2450.0,1000.0,17337.0
952,1,560.0,530.0,17342.0
953,1,360.0,360.0,17473.0
954,1,520.0,500.0,17735.0
955,1,450.0,450.0,17800.0
956,1,1000.0,900.0,17849.0
957,1,560.0,520.0,17861.0
958,1,550.0,500.0,17980.0
959,1,2100.0,1500.0,18077.0
960,1,560.0,510.0,18231.0
961,1,560.0,530.0,18442.0
962,1,850.0,850.0,18479.0
963,1,425.0,425.0,18480.0
964,1,3200.0,1800.0,18600.0
965,1,950.0,800.0,18605.0
966,1,500.0,480.0,18634.0
967,1,520.0,460.0,18980.0
968,1,500.0,500.0,19000.0
969,1,540.0,530.0,19398.0
970,1,520.0,460.0,19480.0
971,1,500.0,450.0,19482.0
972,1,430.0,400.0,19800.0
973,1,560.0,500.0,19802.0
974,1,430.0,420.0,19870.0
975,1,550.0,460.0,19940.0
976,1,340.0,320.0,20394.0
977,1,535.0,455.0,20405.0
978,1,560.0,560.0,21180.0
979,1,410.0,400.0,21219.0
980,1,550.0,480.0,21280.0
981,1,80.0,60.0,21430.0
982,1,400.0,400.0,21800.0
983,1,430.0,400.0,21970.0
984,1,2500.0,1100.0,22027.0
985,1,270.0,250.0,22400.0
986,1,770.0,580.0,22467.0
987,1,430.0,400.0,22480.0
988,1,550.0,500.0,22788.0
989,1,3200.0,2000.0,22925.0
990,1,500.0,400.0,23298.0
991,1,520.0,500.0,23320.0
992,1,500.0,500.0,23426.0
993,1,750.0,700.0,23800.0
994,1,1775.0,560.0,23941.0
995,1,3500.0,2200.0,24217.0
996,1,560.0,480.0,24482.0
997,1,560.0,460.0,24800.0
998,1,570.0,460.0,24980.0
999,1,570.0,460.0,24980.0
1000,1,560.0,310.0,25442.0
1001,1,2200.0,2000.0,25713.0
1002,1,560.0,480.0,25828.0
1003,1,3200.0,2100.0,26117.0
1004,1,380.0,340.0,26784.0
1005,1,500.0,450.0,27280.0
1006,1,560.0,510.0,27659.0
1007,1,3200.0,2100.0,28509.0
1008,1,400.0,400.0,28780.0
1009,1,850.0,850.0,29480.0
1010,1,5000.0,4400.0,29800.0
1011,1,530.0,510.0,29800.0
1012,1,560.0,530.0,29950.0
1013,1,450.0,450.0,30800.0
1014,1,410.0,380.0,31450.0
1015,1,550.0,520.0,31727.0
1016,1,550.0,510.0,31800.0
1017,1,535.0,450.0,31900.0
1018,1,560.0,520.0,31980.0
1019,1,763.0,616.0,32037.0
1020,1,550.0,450.0,33690.0
1021,1,2450.0,1000.0,34497.0
1022,1,560.0,460.0,34920.0
1023,1,550.0,500.0,35090.0
1024,1,3150.0,1700.0,35627.0
1025,1,520.0,500.0,35780.0
1026,1,530.0,500.0,35800.0
1027,1,520.0,450.0,37048.0
1028,1,2450.0,1000.0,37731.0
1029,1,2800.0,2100.0,38072.0
1030,1,450.0,450.0,39578.0
1031,1,500.0,450.0,39702.0
1032,1,560.0,500.0,39800.0
1033,1,560.0,530.0,39949.0
1034,1,119.0,93.0,40770.0
1035,1,3470.0,2750.0,42680.0
1036,1,450.0,450.0,43780.0
1037,1,570.0,460.0,45980.0
1038,1,570.0,460.0,45980.0
1039,1,570.0,460.0,45980.0
1040,1,500.0,500.0,46590.0
1041,1,2500.0,2000.0,46749.0
1042,1,560.0,510.0,46922.0
1043,1,410.0,380.0,46985.0
1044,1,530.0,510.0,48800.0
1045,1,425.0,425.0,49417.0
1046,1,2500.0,2000.0,51755.0
1047,1,2500.0,2000.0,51755.0
1048,1,560.0,510.0,53400.0
1049,1,530.0,510.0,54800.0
1050,1,3500.0,2100.0,56800.0
1051,1,700.0,600.0,58278.0
1052,1,2500.0,2000.0,59724.0
1053,1,279.44,251.03,59800.0
1054,1,410.0,400.0,61754.0
1055,1,500.0,490.0,66535.0
1056,1,520.0,500.0,67780.0
1057,1,550.0,500.0,70070.0
1058,1,2500.0,2000.0,71599.0
1059,1,1500.0,1000.0,74480.0
1060,1,264.77,240.7,75800.0
1061,1,2800.0,2300.0,76349.0
1062,1,2600.0,2200.0,77936.0
1063,1,3500.0,3000.0,96149.0
1064,1,570.0,450.0,105510.0
1065,1,450.0,450.0,122346.0
1066,1,500.0,490.0,129692.0
1067,1,2800.0,2300.0,152918.0
1068,1,80.0,50.0,156743.0
1069,1,80.0,50.0,156743.0
1070,1,410.0,380.0,180902.0
1071,1,2500.0,1200.0,209530.0
