0,name,url,hdd_ssd,capacity,rpm0/read1,cache0/write1,PRICE
296,HGST HCC545050A7E380 [500GB 7mm],https://kakaku.com/item/K0001177112/,0,500.0,5400.0,8000.0,3980.0
297,東芝 MQ01ABD032 [320GB 9.5mm],https://kakaku.com/item/K0000276598/,0,320.0,5400.0,8000.0,4279.0
298,SEAGATE ST1000LM035 [1TB 7mm],https://kakaku.com/item/K0000874962/,0,1000.0,5400.0,128000.0,5680.0
299,SEAGATE ST500LM034 [500GB 7mm],https://kakaku.com/item/K0001055643/,0,500.0,7200.0,128000.0,5787.0
300,WESTERN DIGITAL WD5000LPLX [500GB 7mm],https://kakaku.com/item/K0000755023/,0,500.0,7200.0,32000.0,6784.0
303,HGST HTS541612J9AT00 (120G 9.5mm),https://kakaku.com/item/05360410349/,0,120.0,5400.0,8000.0,11206.0
304,SEAGATE ST1000LX001 [1TB 9.5mm],https://kakaku.com/item/K0000858846/,0,1000.0,5400.0,64000.0,14980.0
305,SEAGATE ST1000NX0423 [1TB 15mm],https://kakaku.com/item/K0001118499/,0,1000.0,7200.0,128000.0,23282.0
306,HGST HTS545032A7E380 [320GB 7mm],https://kakaku.com/item/K0000220782/,0,320.0,5400.0,8000.0,3101.0
307,HGST HTS543232A7A384 [320GB 7mm],https://kakaku.com/item/K0000116654/,0,320.0,5400.0,8000.0,3165.0
308,HGST HTS545032A7E680 [320GB 7mm],https://kakaku.com/item/K0000752332/,0,320.0,5400.0,8000.0,3165.0
310,東芝 MK3275GSX [320GB 9.5mm],https://kakaku.com/item/K0000370501/,0,320.0,5400.0,8000.0,3392.0
311,SEAGATE ST500LT012 [500GB 7mm],https://kakaku.com/item/K0000393708/,0,500.0,5400.0,16000.0,3461.0
312,東芝 MK5076GSX [500GB 9.5mm],https://kakaku.com/item/K0000255903/,0,500.0,5400.0,8000.0,3758.0
313,SEAGATE ST640LM001 [640GB 9.5mm],https://kakaku.com/item/K0000407007/,0,640.0,5400.0,8000.0,4112.0
314,WESTERN DIGITAL WD3200LPCX [320GB 7mm],https://kakaku.com/item/K0000862480/,0,320.0,5400.0,16000.0,5390.0
315,SEAGATE ST9500325AS (500GB 9.5mm),https://kakaku.com/item/K0000012478/,0,500.0,5400.0,8000.0,5538.0
316,東芝 MK6476GSX [640GB 9.5mm],https://kakaku.com/item/K0000489511/,0,640.0,5400.0,8000.0,5866.0
317,東芝 MQ01ABF032BOX [320GB 7mm],https://kakaku.com/item/K0000565813/,0,320.0,5400.0,8000.0,6013.0
318,東芝 MQ01ABF050BOX [500GB 7mm],https://kakaku.com/item/K0000565812/,0,500.0,5400.0,8000.0,6480.0
319,東芝 MQ01ABD032BOX [320GB 9.5mm],https://kakaku.com/item/K0000438682/,0,320.0,5400.0,8000.0,6740.0
320,WESTERN DIGITAL WD3200LPLX [320GB 7mm],https://kakaku.com/item/K0000879804/,0,320.0,7200.0,32000.0,7080.0
322,WESTERN DIGITAL WD2500LPLX [250GB 7mm],https://kakaku.com/item/K0000879805/,0,250.0,7200.0,32000.0,7280.0
326,東芝 MQ01ABC150 [1.5TB 12.5mm],https://kakaku.com/item/K0000486947/,0,1500.0,5400.0,8000.0,9936.0
329,ロジテック 【直販モデル】 LHD-NA10SAKWR [1TB 9.5mm],https://kakaku.com/item/K0000855068/,0,1000.0,5400.0,8000.0,12210.0
331,WESTERN DIGITAL WD10SPCX [1TB 7mm],https://kakaku.com/item/K0000563073/,0,1000.0,5400.0,16000.0,13046.0
333,ロジテック 【直販モデル】 LHD-NA20SAKWGP [2TB 15mm],https://kakaku.com/item/K0000855067/,0,2000.0,5400.0,8000.0,15180.0
334,WESTERN DIGITAL WD30NPZZ [3TB 15mm],https://kakaku.com/item/K0000976781/,0,3000.0,5400.0,8000.0,15580.0
337,SEAGATE ST2000NX0253 [2TB 15mm],https://kakaku.com/item/K0000913633/,0,2000.0,7200.0,128000.0,40736.0
338,SEAGATE ST2000NX0403 [2TB 15mm],https://kakaku.com/item/K0001118498/,0,2000.0,7200.0,128000.0,42648.0
339,富士通 MBD2147RC (147GB 10025 SAS),https://kakaku.com/item/K0000003206/,0,147.0,10025.0,16000.0,8650.0
340,SEAGATE ST3600057SS (600GB 15000 SAS2.0),https://kakaku.com/item/K0000093193/,0,600.0,15000.0,16000.0,13980.0
341,富士通 MBB2073RC (73.5GB 10025 SAS),https://kakaku.com/item/K0000052533/,0,73.5,10025.0,16000.0,1480.0
343,東芝 MK2001TRKB [2TB 7200 SAS2.0],https://kakaku.com/item/K0000184546/,0,2000.0,7200.0,16000.0,8900.0
345,富士通 MBE2073RC (73.5GB 15000 SAS),https://kakaku.com/item/K0000003208/,0,73.5,15000.0,16000.0,3040.0
346,東芝 MBF2300RC (300GB 10025 SAS2.0),https://kakaku.com/item/K0000091295/,0,300.0,10025.0,16000.0,8896.0
347,WESTERN DIGITAL WD1001FYYG [1TB 7200 SAS2.0],https://kakaku.com/item/K0000835854/,0,1000.0,7200.0,32000.0,19799.0
349,SEAGATE ST3000NM0025 [3TB 7200 SAS3.0],https://kakaku.com/item/K0001018695/,0,3000.0,7200.0,128000.0,24397.0
350,SEAGATE ST1000NX0453 [1TB 7200 SAS3.0],https://kakaku.com/item/K0001118497/,0,1000.0,7200.0,128000.0,24861.0
353,SEAGATE ST8000NM0075 [8TB 7200 SAS3.0],https://kakaku.com/item/K0000880250/,0,8000.0,7200.0,256000.0,37839.0
357,SEAGATE ST10000NM0096 [10TB 7200 SAS3.0],https://kakaku.com/item/K0001159934/,0,10000.0,7200.0,256000.0,43779.0
359,HGST HUH721008AL5200 [8TB 7200 SAS3.0],https://kakaku.com/item/K0000835219/,0,8000.0,7200.0,256000.0,52799.0
360,SEAGATE ST2000NX0433 [2TB 7200 SAS3.0],https://kakaku.com/item/K0001118496/,0,2000.0,7200.0,128000.0,56780.0
361,HGST HUH721010AL5200 [10TB 7200 SAS3.0],https://kakaku.com/item/K0000835218/,0,10000.0,7200.0,256000.0,58629.0
364,SEAGATE ST12000NM0027 [12TB 7200 SAS3.0],https://kakaku.com/item/K0001159935/,0,12000.0,7200.0,256000.0,65779.0
365,HGST HUH721212AL5200 [12TB 7200 SAS3.0],https://kakaku.com/item/K0001032507/,0,12000.0,7200.0,256000.0,68969.0
0,CFD CSSD-S6B480CG3VX,https://kakaku.com/item/K0001132862/,1,480.0,550.0,510.0,5258.0
1,crucial P1 CT1000P1SSD8JP,https://kakaku.com/item/K0001101038/,1,1000.0,2000.0,1700.0,12628.0
2,crucial MX500 CT500MX500SSD1/JP,https://kakaku.com/item/K0001028334/,1,500.0,560.0,510.0,6979.0
3,crucial MX500 CT1000MX500SSD1/JP,https://kakaku.com/item/K0001028335/,1,1000.0,560.0,510.0,13472.0
4,サムスン 860 EVO MZ-76E500B/IT,https://kakaku.com/item/K0001027990/,1,500.0,550.0,520.0,7124.0
5,crucial BX500 CT240BX500SSD1JP,https://kakaku.com/item/K0001097406/,1,240.0,540.0,500.0,3434.0
6,WESTERN DIGITAL WD Blue 3D NAND SATA WDS100T2B0A,https://kakaku.com/item/K0000969848/,1,1000.0,560.0,530.0,12250.0
7,サムスン 860 QVO MZ-76Q1T0B/IT,https://kakaku.com/item/K0001122056/,1,1000.0,550.0,520.0,11450.0
9,Silicon Power PCIe Gen3x4 P34A80 SP001TBP34A80M28,https://kakaku.com/item/K0001153541/,1,1000.0,3400.0,3000.0,14500.0
10,WESTERN DIGITAL WD Blue SN500 NVMe WDS500G1B0C,https://kakaku.com/item/K0001140102/,1,500.0,1700.0,1450.0,7590.0
11,CFD PG3VNF CSSD-M2B1TPG3VNF,https://kakaku.com/item/K0001169975/,1,1000.0,5000.0,4400.0,21970.0
12,AGI AGI960G17AI178,https://kakaku.com/item/K0001051709/,1,960.0,560.0,525.0,8998.0
13,WESTERN DIGITAL WD Blue 3D NAND SATA WDS500G2B0A,https://kakaku.com/item/K0000969847/,1,500.0,560.0,530.0,6889.0
15,インテル SSD 660p SSDPEKNW010T8X1,https://kakaku.com/item/K0001092797/,1,1024.0,1800.0,1800.0,11980.0
17,SANDISK ウルトラ 3D SSD SDSSDH3-1T00-J25,https://kakaku.com/item/K0000987594/,1,1000.0,560.0,530.0,12893.0
18,グリーンハウス GH-SSDR2SA120,https://kakaku.com/item/K0001083589/,1,120.0,500.0,400.0,1949.0
19,ADATA Ultimate SU630 ASU630SS-480GQ-T NTT-X Store限定モデル,https://kakaku.com/item/K0001198802/,1,480.0,520.0,450.0,4999.0
20,crucial MX500 CT250MX500SSD1/JP,https://kakaku.com/item/K0001028333/,1,250.0,560.0,510.0,6094.0
21,HP S700 2DP99AA#UUF,https://kakaku.com/item/K0001216093/,1,500.0,560.0,515.0,5368.0
22,HP S700 2DP98AA#UUF,https://kakaku.com/item/K0001196063/,1,250.0,555.0,515.0,7530.0
24,レキサーメディア NM610 LNM610-1TRBJP,https://kakaku.com/item/K0001211576/,1,1000.0,2100.0,1600.0,12480.0
25,インテル SSD 660p SSDPEKNW020T8X1,https://kakaku.com/item/K0001092798/,1,2048.0,1800.0,1800.0,22739.0
26,CFD CSSD-S6B01TMG4VT,https://kakaku.com/item/K0001153967/,1,1000.0,560.0,540.0,13280.0
27,IODATA SSPH-UT480K/E,https://kakaku.com/item/K0001151258/,1,480.0,350.0,300.0,6680.0
28,WESTERN DIGITAL WD Black SN750 NVMe WDS500G3X0C,https://kakaku.com/item/K0001122649/,1,500.0,3470.0,2600.0,12913.0
29,UMAX S330 UM-SSD25S330-240,https://kakaku.com/item/K0001216436/,1,240.0,520.0,450.0,3278.0
30,SANDISK ウルトラ 3D SSD SDSSDH3-500G-J25,https://kakaku.com/item/K0000987593/,1,500.0,560.0,530.0,7040.0
32,WESTERN DIGITAL WD Blue 3D NAND SATA WDS200T2B0A,https://kakaku.com/item/K0000969849/,1,2000.0,560.0,530.0,24800.0
33,SANDISK ウルトラ 3D SSD SDSSDH3-2T00-J25,https://kakaku.com/item/K0000987595/,1,2000.0,560.0,530.0,24860.0
34,WESTERN DIGITAL WD Blue 3D NAND SATA WDS100T2B0B,https://kakaku.com/item/K0000969852/,1,1000.0,560.0,530.0,12272.0
35,WESTERN DIGITAL WD Blue 3D NAND SATA WDS500G2B0B,https://kakaku.com/item/K0000969851/,1,500.0,560.0,530.0,6990.0
36,crucial P1 CT500P1SSD8JP,https://kakaku.com/item/K0001101037/,1,500.0,1900.0,950.0,8280.0
37,GIGABYTE AORUS GP-ASM2NE6100TTTD,https://kakaku.com/item/K0001171775/,1,1000.0,5000.0,4400.0,19800.0
38,AGI AGI512G17AI178,https://kakaku.com/item/K0001119256/,1,512.0,556.0,519.0,4980.0
39,エレコム ESD-ED0480GBK [ブラック],https://kakaku.com/item/K0001078817/,1,480.0,300.0,200.0,7749.0
40,ADATA Ultimate SU630 ASU630SS-960GQ-R,https://kakaku.com/item/K0001119257/,1,960.0,520.0,450.0,9111.0
41,SANDISK SSD PLUS SDSSDA-1T00-J26,https://kakaku.com/item/K0001144883/,1,1000.0,535.0,450.0,11000.0
42,SANDISK SSD PLUS SDSSDA-240G-J26,https://kakaku.com/item/K0000881062/,1,240.0,530.0,440.0,3520.0
44,PLEXTOR M9Pe(G) PX-512M9PeG,https://kakaku.com/item/K0001024377/,1,512.0,3200.0,2000.0,7568.0
45,ADATA Ultimate SU630 ASU630SS-240GQ-T NTT-X Store限定モデル,https://kakaku.com/item/K0001198801/,1,240.0,520.0,450.0,3168.0
46,サムスン 970 EVO Plus MZ-V7S500B/IT,https://kakaku.com/item/K0001123583/,1,500.0,3500.0,3200.0,14037.0
48,WESTERN DIGITAL WD Blue 3D NAND SATA WDS250G2B0A,https://kakaku.com/item/K0000969846/,1,250.0,550.0,525.0,4900.0
49,CFD CSSD-S6B05GMG4VT,https://kakaku.com/item/K0001153968/,1,500.0,560.0,540.0,7113.0
50,CFD PG3VNF CSSD-M2B5GPG3VNF,https://kakaku.com/item/K0001169976/,1,500.0,5000.0,2500.0,12527.0
51,CFD CSSD-S6B960CG3VX,https://kakaku.com/item/K0001132861/,1,960.0,550.0,510.0,11000.0
52,ADATA XPG SX8200 Pro ASX8200PNP-512GT-C,https://kakaku.com/item/K0001136685/,1,512.0,3500.0,2350.0,8360.0
53,WESTERN DIGITAL WD Black SN750 NVMe WDS100T3XHC,https://kakaku.com/item/K0001122655/,1,1000.0,3470.0,3000.0,22800.0
54,crucial MX500 CT2000MX500SSD1/JP,https://kakaku.com/item/K0001028336/,1,2000.0,560.0,510.0,27500.0
57,crucial BX500 CT120BX500SSD1JP,https://kakaku.com/item/K0001097405/,1,120.0,540.0,500.0,2400.0
58,Corsair Force Series MP510 CSSD-F960GBMP510,https://kakaku.com/item/K0001098774/,1,960.0,3480.0,3000.0,17570.0
59,インテル SSD 545s SSDSC2KW512G8X1,https://kakaku.com/item/K0000991499/,1,512.0,550.0,500.0,10480.0
60,AGI AGI512G16AI198,https://kakaku.com/item/K0001113948/,1,512.0,1624.0,1473.0,5680.0
61,WESTERN DIGITAL WD Black SN750 NVMe WDS100T3X0C,https://kakaku.com/item/K0001122650/,1,1000.0,3470.0,3000.0,24380.0
62,CFD CSSD-S6B240CG3VX,https://kakaku.com/item/K0001132863/,1,240.0,550.0,510.0,3850.0
63,SANDISK SSD PLUS SDSSDA-240G-G26,https://kakaku.com/item/K0000974660/,1,240.0,530.0,440.0,3515.0
67,WESTERN DIGITAL WD Blue 3D NAND SATA WDS500G2B0A+EXT,https://kakaku.com/item/K0001217636/,1,500.0,560.0,530.0,6980.0
68,WESTERN DIGITAL WD Black SN750 NVMe WDS500G3XHC,https://kakaku.com/item/K0001122654/,1,500.0,3470.0,2600.0,12880.0
69,SANDISK ウルトラ 3D SSD SDSSDH3-4T00-J25,https://kakaku.com/item/K0001192380/,1,4000.0,560.0,530.0,55980.0
70,WESTERN DIGITAL WD Black SN750 NVMe WDS250G3X0C,https://kakaku.com/item/K0001122648/,1,250.0,3100.0,1600.0,7260.0
71,Corsair Force Series MP510 CSSD-F480GBMP510,https://kakaku.com/item/K0001098773/,1,480.0,3480.0,2000.0,9980.0
73,ADATA Ultimate SU650 ASU650SS-120GT-R,https://kakaku.com/item/K0001090766/,1,120.0,520.0,320.0,2200.0
74,WESTERN DIGITAL WD Blue 3D NAND SATA WDS200T2B0B,https://kakaku.com/item/K0000969853/,1,2000.0,560.0,530.0,26980.0
75,ADATA XPG SX8200 Pro ASX8200PNP-2TT-C,https://kakaku.com/item/K0001182212/,1,2000.0,3500.0,3000.0,29348.0
76,インテル SSD 760p SSDPEKKW512G8XT,https://kakaku.com/item/K0001028199/,1,512.0,3230.0,1625.0,11980.0
77,サムスン 860 EVO M.2 MZ-N6E500B/IT,https://kakaku.com/item/K0001027997/,1,500.0,550.0,520.0,7491.0
78,WESTERN DIGITAL WD Black SN750 NVMe WDS200T3X0C,https://kakaku.com/item/K0001122651/,1,2000.0,3400.0,2900.0,46689.0
79,PLEXTOR M8VC PX-512M8VC,https://kakaku.com/item/K0001152720/,1,512.0,560.0,520.0,6468.0
81,ADATA Ultimate SU750 ASU750SS-1TT-C,https://kakaku.com/item/K0001143803/,1,1000.0,550.0,520.0,12074.0
82,GIGABYTE AORUS GP-ASM2NE6500GTTD,https://kakaku.com/item/K0001180103/,1,500.0,5000.0,2500.0,15178.0
83,WESTERN DIGITAL WD Blue SN500 NVMe WDS250G1B0C,https://kakaku.com/item/K0001140103/,1,250.0,1700.0,1300.0,5680.0
84,旭東エレクトロニクス SUNEAST SE800-512GB,https://kakaku.com/item/K0001112613/,1,512.0,530.0,500.0,6198.0
86,グリーンハウス GH-SSDR2SA240,https://kakaku.com/item/K0001083590/,1,240.0,520.0,450.0,3267.0
87,サムスン 970 EVO Plus MZ-V7S1T0B/IT,https://kakaku.com/item/K0001123584/,1,1000.0,3500.0,3300.0,27989.0
88,IODATA SSPH-UA480NV/E,https://kakaku.com/item/K0001181808/,1,480.0,440.0,430.0,7480.0
89,インテル SSD 545s SSDSC2KW256G8X1,https://kakaku.com/item/K0000991498/,1,256.0,550.0,500.0,6180.0
91,旭東エレクトロニクス SUNEAST SE800-2TB,https://kakaku.com/item/K0001123687/,1,2000.0,550.0,500.0,21888.0
92,SANDISK SSD PLUS SDSSDA-480G-G26,https://kakaku.com/item/K0000974661/,1,480.0,535.0,445.0,6041.0
93,Silicon Power Ace A55 SP512GBSS3A55S25,https://kakaku.com/item/K0001214309/,1,512.0,560.0,530.0,6913.0
94,インテル 540s Series SSDSCKKW480H6X1,https://kakaku.com/item/K0000871224/,1,480.0,560.0,480.0,5979.0
95,ADATA Ultimate SU650 ASU650SS-240GT-R,https://kakaku.com/item/K0001090767/,1,240.0,520.0,450.0,3564.0
96,レキサーメディア NM610 LNM610-500RBJP,https://kakaku.com/item/K0001211577/,1,500.0,2000.0,1600.0,7780.0
97,トランセンド TS512GMTE220S,https://kakaku.com/item/K0001127531/,1,512.0,3500.0,2100.0,9480.0
98,トランセンド SSD230 TS256GSSD230S,https://kakaku.com/item/K0000952365/,1,256.0,560.0,500.0,4380.0
99,SANDISK SSD PLUS SDSSDA-120G-G27,https://kakaku.com/item/K0001041037/,1,120.0,530.0,310.0,2506.0
100,ADATA XPG SX8200 Pro ASX8200PNP-256GT-C,https://kakaku.com/item/K0001136684/,1,256.0,3500.0,1200.0,5038.0
102,SANDISK SSD PLUS SDSSDA-480G-J26,https://kakaku.com/item/K0000881063/,1,480.0,535.0,445.0,6050.0
103,crucial BX500 CT480BX500SSD1JP,https://kakaku.com/item/K0001097407/,1,480.0,540.0,500.0,6270.0
104,トランセンド SSD230 TS512GSSD230S,https://kakaku.com/item/K0000952366/,1,512.0,560.0,520.0,7680.0
105,Corsair Force Series MP600 CSSD-F1000GBMP600,https://kakaku.com/item/K0001171154/,1,1000.0,4950.0,4250.0,24800.0
107,サムスン T5 MU-PA500B/IT [ブルー],https://kakaku.com/item/K0000990360/,1,500.0,540.0,540.0,9990.0
108,ADATA XPG SX8200 Pro ASX8200PNP-1TT-C,https://kakaku.com/item/K0001136686/,1,1000.0,3500.0,3000.0,16313.0
109,インテル DC S3520 SSDSC2BB960G701,https://kakaku.com/item/K0000964789/,1,960.0,450.0,380.0,19399.0
110,バッファロー SSD-PL480U3-BK/N [ブラック],https://kakaku.com/item/K0000986768/,1,480.0,340.0,320.0,6280.0
111,WESTERN DIGITAL WD Blue 3D NAND SATA WDS400T2B0A,https://kakaku.com/item/K0001168624/,1,4000.0,560.0,530.0,57978.0
112,WESTERN DIGITAL WD Blue 3D NAND SATA WDS250G2B0B,https://kakaku.com/item/K0000969850/,1,250.0,550.0,525.0,4818.0
113,WESTERN DIGITAL WD Red SA500 NAS SATA WDS500G1R0A,https://kakaku.com/item/K0001215279/,1,500.0,560.0,530.0,9280.0
114,トランセンド TS512GMTS430S,https://kakaku.com/item/K0001133994/,1,512.0,560.0,500.0,9480.0
115,トランセンド TS1TMTE220S,https://kakaku.com/item/K0001125540/,1,1000.0,3500.0,2800.0,14980.0
116,Apacer AS340 AP120GAS340G-1,https://kakaku.com/item/K0001209731/,1,120.0,550.0,500.0,2970.0
117,AGI AGI256G06AI138,https://kakaku.com/item/K0001184548/,1,256.0,556.0,515.0,3278.0
118,インテル SSD 760p SSDPEKKW256G8XT,https://kakaku.com/item/K0001028198/,1,256.0,3210.0,1315.0,7700.0
119,バッファロー SSD-PL960U3-BK/N [ブラック],https://kakaku.com/item/K0001007810/,1,960.0,340.0,320.0,10980.0
121,トランセンド SSD230 TS128GSSD230S,https://kakaku.com/item/K0000952364/,1,128.0,560.0,500.0,2980.0
122,インテル SSD 660p SSDPEKNW512G8XT,https://kakaku.com/item/K0001102555/,1,512.0,1500.0,1000.0,7183.0
123,インテル SSD 660p SSDPEKNW512G8X1,https://kakaku.com/item/K0001092796/,1,512.0,1500.0,1000.0,7280.0
124,ADATA XPG SPECTRIX S40G AS40G-512GT-C,https://kakaku.com/item/K0001177555/,1,512.0,3500.0,2400.0,8980.0
125,Apacer AS340 AP240GAS340G-1,https://kakaku.com/item/K0001209732/,1,240.0,550.0,520.0,3980.0
126,旭東エレクトロニクス SUNEAST SE800-360GB,https://kakaku.com/item/K0001062591/,1,360.0,530.0,450.0,4223.0
127,バッファロー SSD-PL480U3-BK,https://kakaku.com/item/K0000961670/,1,480.0,340.0,320.0,5913.0
128,crucial MX500 CT500MX500SSD1,https://kakaku.com/item/K0001024635/,1,500.0,560.0,510.0,6928.0
129,BIOSTAR S120 S120-256GB,https://kakaku.com/item/K0001217374/,1,256.0,550.0,510.0,3182.0
130,Silicon Power Ace A55 SP256GBSS3A55S25,https://kakaku.com/item/K0001214308/,1,256.0,550.0,450.0,3992.0
131,ADATA XPG SX6000 Pro ASX6000PNP-256GT-C,https://kakaku.com/item/K0001098549/,1,256.0,2100.0,1200.0,5580.0
132,crucial P1 CT1000P1SSD8,https://kakaku.com/item/K0001162117/,1,1000.0,2000.0,1700.0,12800.0
134,キングストン UV500 SSD SUV500MS/240G,https://kakaku.com/item/K0001051560/,1,240.0,520.0,500.0,5240.0
135,グリーンハウス GH-SSDR2SA480,https://kakaku.com/item/K0001083591/,1,480.0,520.0,450.0,5297.0
136,レキサーメディア NM610 LNM610-250RBJP,https://kakaku.com/item/K0001214525/,1,250.0,2000.0,1200.0,4180.0
137,CFD CSSD-S6B02TMG4VT,https://kakaku.com/item/K0001153966/,1,2000.0,560.0,540.0,30980.0
138,SANDISK ウルトラ 3D SSD SDSSDH3-250G-J25,https://kakaku.com/item/K0000987592/,1,250.0,550.0,525.0,4910.0
139,crucial BX500 CT480BX500SSD1,https://kakaku.com/item/K0001086729/,1,480.0,540.0,500.0,5790.0
140,crucial MX500 CT250MX500SSD4/JP,https://kakaku.com/item/K0001051513/,1,250.0,560.0,510.0,6180.0
141,ADATA Ultimate SU750 ASU750SS-512GT-C,https://kakaku.com/item/K0001143804/,1,512.0,550.0,520.0,6350.0
142,ADATA Ultimate SU650 ASU650SS-960GT-R,https://kakaku.com/item/K0001090769/,1,960.0,520.0,450.0,10164.0
143,サムスン 860 EVO MZ-76E1T0B/IT,https://kakaku.com/item/K0001027989/,1,1000.0,550.0,520.0,18312.0
144,Palit Microsystems UVS-SSD720 (720GB) ドスパラWeb限定モデル,https://kakaku.com/item/K0001175956/,1,720.0,530.0,500.0,6980.0
145,ADATA Ultimate SU630 ASU630SS-960GQ-X NTT-X Store限定モデル,https://kakaku.com/item/K0001126328/,1,960.0,520.0,450.0,9658.0
146,SEAGATE BarraCuda 120 SSD ZA2000CM1A003,https://kakaku.com/item/K0001220991/,1,2000.0,560.0,540.0,26980.0
147,Silicon Power Ace A55 SP128GBSS3A55S25,https://kakaku.com/item/K0001214307/,1,128.0,550.0,420.0,2525.0
148,旭東エレクトロニクス SUNEAST SE800-n128GB,https://kakaku.com/item/K0001065139/,1,128.0,530.0,400.0,2780.0
149,ESSENCORE KLEVV CRAS C700 M.2 K480GM2SP0-C70,https://kakaku.com/item/K0001185426/,1,480.0,1500.0,1300.0,6600.0
150,UMAX S330 UM-SSD25S330-960,https://kakaku.com/item/K0001216438/,1,960.0,560.0,450.0,9878.0
151,トランセンド SSD230 TS1TSSD230S,https://kakaku.com/item/K0001021060/,1,1000.0,560.0,520.0,14480.0
152,キングストン UV500 SSD SUV500MS/120G,https://kakaku.com/item/K0001051559/,1,120.0,520.0,320.0,3550.0
153,グリーンハウス GH-SSDR2SA960,https://kakaku.com/item/K0001083592/,1,960.0,520.0,450.0,9900.0
154,crucial MX500 CT1000MX500SSD4/JP,https://kakaku.com/item/K0001051515/,1,1000.0,560.0,510.0,13480.0
155,CFD PG3VNF CSSD-M2B2TPG3VNF,https://kakaku.com/item/K0001169974/,1,2000.0,5000.0,4400.0,52580.0
156,エレコム ESD-ED0120GBK [ブラック],https://kakaku.com/item/K0001078811/,1,120.0,300.0,50.0,2911.0
157,ESSENCORE KLEVV NEO N510+ K240GSSDS3-N51,https://kakaku.com/item/K0001185420/,1,240.0,520.0,500.0,3140.0
158,トランセンド SSD220 TS240GSSD220S,https://kakaku.com/item/K0000871391/,1,240.0,500.0,480.0,4020.0
159,トランセンド 110S TS256GMTE110S,https://kakaku.com/item/K0001060796/,1,256.0,1700.0,1500.0,4580.0
160,サムスン 970 EVO Plus MZ-V7S250B/IT,https://kakaku.com/item/K0001123582/,1,250.0,3500.0,2300.0,9146.0
161,IODATA SSPH-UT960K/E,https://kakaku.com/item/K0001151259/,1,960.0,340.0,300.0,11480.0
162,SANDISK エクストリーム プロ SDSSDXPM2-500G-J25,https://kakaku.com/item/K0001055416/,1,500.0,3400.0,2500.0,12480.0
163,crucial BX500 CT120BX500SSD1,https://kakaku.com/item/K0001086727/,1,120.0,540.0,500.0,2310.0
164,トランセンド MTS420 TS240GMTS420S,https://kakaku.com/item/K0001018668/,1,240.0,560.0,500.0,4780.0
165,PLEXTOR M8VC PX-256M8VC,https://kakaku.com/item/K0001152719/,1,256.0,560.0,510.0,4889.0
166,Silicon Power Ace A55 SP001TBSS3A55S25,https://kakaku.com/item/K0001214310/,1,1000.0,560.0,530.0,10300.0
167,WESTERN DIGITAL WD Blue 3D NAND SATA WDS100T2B0A+EXT,https://kakaku.com/item/K0001217637/,1,1000.0,560.0,530.0,12979.0
169,WESTERN DIGITAL WD Red SA500 NAS SATA WDS400T1R0A,https://kakaku.com/item/K0001215282/,1,4000.0,560.0,530.0,70400.0
170,トランセンド MTS420 TS120GMTS420S,https://kakaku.com/item/K0001018667/,1,120.0,560.0,500.0,2933.0
171,crucial BX500 CT240BX500SSD1,https://kakaku.com/item/K0001086728/,1,240.0,540.0,500.0,3573.0
172,Corsair Force Series MP600 CSSD-F500GBMP600,https://kakaku.com/item/K0001205420/,1,500.0,4950.0,2500.0,15980.0
173,レキサーメディア Professional SL100 Pro LSL100P-1TRBJP [ブラック],https://kakaku.com/item/K0001211860/,1,1000.0,950.0,900.0,20150.0
174,Corsair Force Series MP600 CSSD-F2000GBMP600,https://kakaku.com/item/K0001171153/,1,2000.0,4950.0,4250.0,47980.0
176,サムスン 970 EVO MZ-V7E250B/IT,https://kakaku.com/item/K0001049810/,1,250.0,3400.0,1500.0,6980.0
177,エレコム ESD-IB0240G,https://kakaku.com/item/K0001121678/,1,240.0,500.0,430.0,8235.0
178,crucial MX500 CT500MX500SSD4/JP,https://kakaku.com/item/K0001051514/,1,500.0,560.0,510.0,8280.0
179,キングストン UV500 SSD SUV500MS/480G,https://kakaku.com/item/K0001051561/,1,480.0,520.0,500.0,8780.0
180,ESSENCORE KLEVV CRAS C700 M.2 K240GM2SP0-C70,https://kakaku.com/item/K0001185425/,1,240.0,1500.0,1000.0,4178.0
181,SANDISK X600 SD9SB8W-256G-1122,https://kakaku.com/item/K0001028338/,1,256.0,550.0,525.0,5149.0
182,SEAGATE BarraCuda 120 SSD ZA500CM1A003,https://kakaku.com/item/K0001220989/,1,500.0,560.0,540.0,7100.0
183,トランセンド 110S TS512GMTE110S,https://kakaku.com/item/K0001060797/,1,512.0,1700.0,1500.0,7680.0
184,WESTERN DIGITAL WD Red SA500 NAS SATA WDS100T1R0A,https://kakaku.com/item/K0001215280/,1,1000.0,560.0,530.0,18400.0
185,SANDISK SSD PLUS SDSSDA-120G-J27,https://kakaku.com/item/K0001023354/,1,120.0,530.0,310.0,2530.0
187,旭東エレクトロニクス SUNEAST SE800-n256GB,https://kakaku.com/item/K0001065140/,1,256.0,530.0,450.0,3780.0
188,ADATA Ultimate SU750 ASU750SS-256GT-C,https://kakaku.com/item/K0001143805/,1,256.0,550.0,520.0,3934.0
189,crucial MX500 CT1000MX500SSD1,https://kakaku.com/item/K0001024636/,1,1000.0,560.0,510.0,12790.0
